"id";"tmp";"cmd_id";"value";"cmd_name";"enno_serial";"device_name";"createdAt";"updatedAt"
1070598;2021-01-01 01:00:00;263;53.48;FT;"GHB";Hydraulic Unit;;
1070599;2021-01-01 01:15:00;263;53.18;FT;"GHB";Hydraulic Unit;;
1070600;2021-01-01 01:30:00;263;51.48;FT;"GHB";Hydraulic Unit;;
1070601;2021-01-01 01:45:00;263;53.72;FT;"GHB";Hydraulic Unit;;
1070602;2021-01-01 02:00:00;263;54.26;FT;"GHB";Hydraulic Unit;;
1070603;2021-01-01 02:15:00;263;52.07;FT;"GHB";Hydraulic Unit;;
1070604;2021-01-01 02:30:00;263;48.71;FT;"GHB";Hydraulic Unit;;
1070605;2021-01-01 02:45:00;263;51.05;FT;"GHB";Hydraulic Unit;;
1070606;2021-01-01 03:00:00;263;50.96;FT;"GHB";Hydraulic Unit;;
1070607;2021-01-01 03:15:00;263;51.74;FT;"GHB";Hydraulic Unit;;
1070608;2021-01-01 03:30:00;263;50.3;FT;"GHB";Hydraulic Unit;;
1070609;2021-01-01 03:45:00;263;51.38;FT;"GHB";Hydraulic Unit;;
1070610;2021-01-01 04:00:00;263;53.15;FT;"GHB";Hydraulic Unit;;
1070611;2021-01-01 04:15:00;263;52.61;FT;"GHB";Hydraulic Unit;;
1070612;2021-01-01 04:30:00;263;53.47;FT;"GHB";Hydraulic Unit;;
1070613;2021-01-01 04:45:00;263;51.16;FT;"GHB";Hydraulic Unit;;
1070614;2021-01-01 05:00:00;263;52.04;FT;"GHB";Hydraulic Unit;;
1070615;2021-01-01 05:15:00;263;51.4;FT;"GHB";Hydraulic Unit;;
1070616;2021-01-01 05:30:00;263;50.88;FT;"GHB";Hydraulic Unit;;
1070617;2021-01-01 05:45:00;263;51.6;FT;"GHB";Hydraulic Unit;;
1070618;2021-01-01 06:00:00;263;52.84;FT;"GHB";Hydraulic Unit;;
1070619;2021-01-01 06:15:00;263;51.95;FT;"GHB";Hydraulic Unit;;
1070620;2021-01-01 06:30:00;263;47.74;FT;"GHB";Hydraulic Unit;;
1070621;2021-01-01 06:45:00;263;54.14;FT;"GHB";Hydraulic Unit;;
1070622;2021-01-01 07:00:00;263;50.13;FT;"GHB";Hydraulic Unit;;
1070623;2021-01-01 07:15:00;263;53.04;FT;"GHB";Hydraulic Unit;;
1070624;2021-01-01 07:30:00;263;51.07;FT;"GHB";Hydraulic Unit;;
1070625;2021-01-01 07:45:00;263;51.32;FT;"GHB";Hydraulic Unit;;
1070626;2021-01-01 08:00:00;263;51.26;FT;"GHB";Hydraulic Unit;;
1070627;2021-01-01 08:15:00;263;53.08;FT;"GHB";Hydraulic Unit;;
1070628;2021-01-01 08:30:00;263;50.95;FT;"GHB";Hydraulic Unit;;
1070629;2021-01-01 08:45:00;263;53.67;FT;"GHB";Hydraulic Unit;;
1070630;2021-01-01 09:00:00;263;51.28;FT;"GHB";Hydraulic Unit;;
1070631;2021-01-01 09:15:00;263;54.26;FT;"GHB";Hydraulic Unit;;
1070632;2021-01-01 09:30:00;263;51.18;FT;"GHB";Hydraulic Unit;;
1070633;2021-01-01 09:45:00;263;53.55;FT;"GHB";Hydraulic Unit;;
1070634;2021-01-01 10:00:00;263;53.23;FT;"GHB";Hydraulic Unit;;
1070635;2021-01-01 10:15:00;263;52.53;FT;"GHB";Hydraulic Unit;;
1070636;2021-01-01 10:30:00;263;52.45;FT;"GHB";Hydraulic Unit;;
1070637;2021-01-01 10:45:00;263;50.67;FT;"GHB";Hydraulic Unit;;
1070718;2021-01-01 01:00:00;263;53.48;FT;"GHB";Hydraulic Unit;;
1070719;2021-01-01 01:15:00;263;53.18;FT;"GHB";Hydraulic Unit;;
1070720;2021-01-01 01:30:00;263;51.48;FT;"GHB";Hydraulic Unit;;
1070721;2021-01-01 01:45:00;263;53.72;FT;"GHB";Hydraulic Unit;;
1070722;2021-01-01 02:00:00;263;54.26;FT;"GHB";Hydraulic Unit;;
1070723;2021-01-01 02:15:00;263;52.07;FT;"GHB";Hydraulic Unit;;
1070724;2021-01-01 02:30:00;263;48.71;FT;"GHB";Hydraulic Unit;;
1070725;2021-01-01 02:45:00;263;51.05;FT;"GHB";Hydraulic Unit;;
1070726;2021-01-01 03:00:00;263;50.96;FT;"GHB";Hydraulic Unit;;
1070727;2021-01-01 03:15:00;263;51.74;FT;"GHB";Hydraulic Unit;;
1070728;2021-01-01 03:30:00;263;50.3;FT;"GHB";Hydraulic Unit;;
1070729;2021-01-01 03:45:00;263;51.38;FT;"GHB";Hydraulic Unit;;
1070730;2021-01-01 04:00:00;263;53.15;FT;"GHB";Hydraulic Unit;;
1070731;2021-01-01 04:15:00;263;52.61;FT;"GHB";Hydraulic Unit;;
1070732;2021-01-01 04:30:00;263;53.47;FT;"GHB";Hydraulic Unit;;
1070733;2021-01-01 04:45:00;263;51.16;FT;"GHB";Hydraulic Unit;;
1070734;2021-01-01 05:00:00;263;52.04;FT;"GHB";Hydraulic Unit;;
1070735;2021-01-01 05:15:00;263;51.4;FT;"GHB";Hydraulic Unit;;
1070736;2021-01-01 05:30:00;263;50.88;FT;"GHB";Hydraulic Unit;;
1070737;2021-01-01 05:45:00;263;51.6;FT;"GHB";Hydraulic Unit;;
1070738;2021-01-01 06:00:00;263;52.84;FT;"GHB";Hydraulic Unit;;
1070739;2021-01-01 06:15:00;263;51.95;FT;"GHB";Hydraulic Unit;;
1070740;2021-01-01 06:30:00;263;47.74;FT;"GHB";Hydraulic Unit;;
1070741;2021-01-01 06:45:00;263;54.14;FT;"GHB";Hydraulic Unit;;
1070742;2021-01-01 07:00:00;263;50.13;FT;"GHB";Hydraulic Unit;;
1070743;2021-01-01 07:15:00;263;53.04;FT;"GHB";Hydraulic Unit;;
1070744;2021-01-01 07:30:00;263;51.07;FT;"GHB";Hydraulic Unit;;
1070745;2021-01-01 07:45:00;263;51.32;FT;"GHB";Hydraulic Unit;;
1070746;2021-01-01 08:00:00;263;51.26;FT;"GHB";Hydraulic Unit;;
1070747;2021-01-01 08:15:00;263;53.08;FT;"GHB";Hydraulic Unit;;
1070748;2021-01-01 08:30:00;263;50.95;FT;"GHB";Hydraulic Unit;;
1070749;2021-01-01 08:45:00;263;53.67;FT;"GHB";Hydraulic Unit;;
1070750;2021-01-01 09:00:00;263;51.28;FT;"GHB";Hydraulic Unit;;
1070751;2021-01-01 09:15:00;263;54.26;FT;"GHB";Hydraulic Unit;;
1070752;2021-01-01 09:30:00;263;51.18;FT;"GHB";Hydraulic Unit;;
1070753;2021-01-01 09:45:00;263;53.55;FT;"GHB";Hydraulic Unit;;
1070754;2021-01-01 10:00:00;263;53.23;FT;"GHB";Hydraulic Unit;;
1070755;2021-01-01 10:15:00;263;52.53;FT;"GHB";Hydraulic Unit;;
1070756;2021-01-01 10:30:00;263;52.45;FT;"GHB";Hydraulic Unit;;
1070757;2021-01-01 10:45:00;263;50.67;FT;"GHB";Hydraulic Unit;;
1070758;2021-01-01 11:00:00;263;51.85;FT;"GHB";Hydraulic Unit;;
1070759;2021-01-01 11:15:00;263;52;FT;"GHB";Hydraulic Unit;;
1070760;2021-01-01 11:30:00;263;53.54;FT;"GHB";Hydraulic Unit;;
1070761;2021-01-01 11:45:00;263;50.87;FT;"GHB";Hydraulic Unit;;
1070762;2021-01-01 12:00:00;263;51.19;FT;"GHB";Hydraulic Unit;;
1070763;2021-01-01 12:15:00;263;51.34;FT;"GHB";Hydraulic Unit;;
1070764;2021-01-01 12:30:00;263;43.61;FT;"GHB";Hydraulic Unit;;
1070765;2021-01-01 12:45:00;263;50.55;FT;"GHB";Hydraulic Unit;;
1070766;2021-01-01 13:00:00;263;52.61;FT;"GHB";Hydraulic Unit;;
1070767;2021-01-01 13:15:00;263;50.15;FT;"GHB";Hydraulic Unit;;
1070768;2021-01-01 13:30:00;263;50.02;FT;"GHB";Hydraulic Unit;;
1070769;2021-01-01 13:45:00;263;50.9;FT;"GHB";Hydraulic Unit;;
1070770;2021-01-01 14:00:00;263;51.59;FT;"GHB";Hydraulic Unit;;
1070771;2021-01-01 14:15:00;263;50.76;FT;"GHB";Hydraulic Unit;;
1070772;2021-01-01 14:30:00;263;53.21;FT;"GHB";Hydraulic Unit;;
1070773;2021-01-01 14:45:00;263;48.98;FT;"GHB";Hydraulic Unit;;
1070774;2021-01-01 15:00:00;263;50.8;FT;"GHB";Hydraulic Unit;;
1070775;2021-01-01 15:15:00;263;52.47;FT;"GHB";Hydraulic Unit;;
1070776;2021-01-01 15:30:00;263;50.61;FT;"GHB";Hydraulic Unit;;
1070777;2021-01-01 15:45:00;263;51.36;FT;"GHB";Hydraulic Unit;;
1070778;2021-01-01 16:00:00;263;54.17;FT;"GHB";Hydraulic Unit;;
1070779;2021-01-01 16:15:00;263;51.54;FT;"GHB";Hydraulic Unit;;
1070780;2021-01-01 16:30:00;263;49.07;FT;"GHB";Hydraulic Unit;;
1070781;2021-01-01 16:45:00;263;50.31;FT;"GHB";Hydraulic Unit;;
1070782;2021-01-01 17:00:00;263;51.8;FT;"GHB";Hydraulic Unit;;
1070783;2021-01-01 17:15:00;263;53.81;FT;"GHB";Hydraulic Unit;;
1070784;2021-01-01 17:30:00;263;52.34;FT;"GHB";Hydraulic Unit;;
1070785;2021-01-01 17:45:00;263;53.68;FT;"GHB";Hydraulic Unit;;
1070786;2021-01-01 18:00:00;263;51.34;FT;"GHB";Hydraulic Unit;;
1070787;2021-01-01 18:15:00;263;53.51;FT;"GHB";Hydraulic Unit;;
1070788;2021-01-01 18:30:00;263;51.49;FT;"GHB";Hydraulic Unit;;
1070789;2021-01-01 18:45:00;263;52.68;FT;"GHB";Hydraulic Unit;;
1070790;2021-01-01 19:00:00;263;51.89;FT;"GHB";Hydraulic Unit;;
1070791;2021-01-01 19:15:00;263;54.66;FT;"GHB";Hydraulic Unit;;
1070792;2021-01-01 19:30:00;263;50.16;FT;"GHB";Hydraulic Unit;;
1070793;2021-01-01 19:45:00;263;51.27;FT;"GHB";Hydraulic Unit;;
1070794;2021-01-01 20:00:00;263;50.43;FT;"GHB";Hydraulic Unit;;
1070795;2021-01-01 20:15:00;263;52.79;FT;"GHB";Hydraulic Unit;;
1070796;2021-01-01 20:30:00;263;52.64;FT;"GHB";Hydraulic Unit;;
1070797;2021-01-01 20:45:00;263;50.14;FT;"GHB";Hydraulic Unit;;
1070798;2021-01-01 21:00:00;263;51.63;FT;"GHB";Hydraulic Unit;;
1070799;2021-01-01 21:15:00;263;52.18;FT;"GHB";Hydraulic Unit;;
1070800;2021-01-01 21:30:00;263;53.98;FT;"GHB";Hydraulic Unit;;
1070801;2021-01-01 21:45:00;263;50.82;FT;"GHB";Hydraulic Unit;;
1070802;2021-01-01 22:00:00;263;52.1;FT;"GHB";Hydraulic Unit;;
1070803;2021-01-01 22:15:00;263;50.81;FT;"GHB";Hydraulic Unit;;
1070804;2021-01-01 22:30:00;263;52.3;FT;"GHB";Hydraulic Unit;;
1070805;2021-01-01 22:45:00;263;51.18;FT;"GHB";Hydraulic Unit;;
1070806;2021-01-01 23:00:00;263;53.82;FT;"GHB";Hydraulic Unit;;
1070807;2021-01-01 23:15:00;263;51.06;FT;"GHB";Hydraulic Unit;;
1070808;2021-01-01 23:30:00;263;52.74;FT;"GHB";Hydraulic Unit;;
1070809;2021-01-01 23:45:00;263;52.95;FT;"GHB";Hydraulic Unit;;
1070810;2021-01-02 00:00:00;263;52;FT;"GHB";Hydraulic Unit;;
1070811;2021-01-02 00:15:00;263;50.33;FT;"GHB";Hydraulic Unit;;
1070812;2021-01-02 00:30:00;263;51.74;FT;"GHB";Hydraulic Unit;;
1070813;2021-01-02 00:45:00;263;52.54;FT;"GHB";Hydraulic Unit;;
1070814;2021-01-02 01:00:00;263;52.7;FT;"GHB";Hydraulic Unit;;
1070815;2021-01-02 01:15:00;263;51.61;FT;"GHB";Hydraulic Unit;;
1070816;2021-01-02 01:30:00;263;51.1;FT;"GHB";Hydraulic Unit;;
1070817;2021-01-02 01:45:00;263;54.14;FT;"GHB";Hydraulic Unit;;
1070818;2021-01-02 02:00:00;263;51.93;FT;"GHB";Hydraulic Unit;;
1070819;2021-01-02 02:15:00;263;53.61;FT;"GHB";Hydraulic Unit;;
1070820;2021-01-02 02:30:00;263;53.92;FT;"GHB";Hydraulic Unit;;
1070821;2021-01-02 02:45:00;263;53.75;FT;"GHB";Hydraulic Unit;;
1070822;2021-01-02 03:00:00;263;51.93;FT;"GHB";Hydraulic Unit;;
1070823;2021-01-02 03:15:00;263;51.12;FT;"GHB";Hydraulic Unit;;
1070824;2021-01-02 03:30:00;263;51.34;FT;"GHB";Hydraulic Unit;;
1070825;2021-01-02 03:45:00;263;52.35;FT;"GHB";Hydraulic Unit;;
1070826;2021-01-02 04:00:00;263;52.96;FT;"GHB";Hydraulic Unit;;
1070827;2021-01-02 04:15:00;263;53.06;FT;"GHB";Hydraulic Unit;;
1070828;2021-01-02 04:30:00;263;52.55;FT;"GHB";Hydraulic Unit;;
1070829;2021-01-02 04:45:00;263;51.55;FT;"GHB";Hydraulic Unit;;
1070830;2021-01-02 05:00:00;263;55.06;FT;"GHB";Hydraulic Unit;;
1070831;2021-01-02 05:15:00;263;55.85;FT;"GHB";Hydraulic Unit;;
1070832;2021-01-02 05:30:00;263;50.28;FT;"GHB";Hydraulic Unit;;
1070833;2021-01-02 05:45:00;263;55.45;FT;"GHB";Hydraulic Unit;;
1070834;2021-01-02 06:00:00;263;52.65;FT;"GHB";Hydraulic Unit;;
1070835;2021-01-02 06:15:00;263;52.86;FT;"GHB";Hydraulic Unit;;
1070836;2021-01-02 06:30:00;263;51.47;FT;"GHB";Hydraulic Unit;;
1070837;2021-01-02 06:45:00;263;53.51;FT;"GHB";Hydraulic Unit;;
1070838;2021-01-02 07:00:00;263;52.18;FT;"GHB";Hydraulic Unit;;
1070839;2021-01-02 07:15:00;263;52.94;FT;"GHB";Hydraulic Unit;;
1070840;2021-01-02 07:30:00;263;54.18;FT;"GHB";Hydraulic Unit;;
1070841;2021-01-02 07:45:00;263;50.92;FT;"GHB";Hydraulic Unit;;
1070842;2021-01-02 08:00:00;263;55.3;FT;"GHB";Hydraulic Unit;;
1070843;2021-01-02 08:15:00;263;53.09;FT;"GHB";Hydraulic Unit;;
1070844;2021-01-02 08:30:00;263;54.67;FT;"GHB";Hydraulic Unit;;
1070845;2021-01-02 08:45:00;263;51.18;FT;"GHB";Hydraulic Unit;;
1070846;2021-01-02 09:00:00;263;52.42;FT;"GHB";Hydraulic Unit;;
1070847;2021-01-02 09:15:00;263;53.63;FT;"GHB";Hydraulic Unit;;
1070848;2021-01-02 09:30:00;263;53.73;FT;"GHB";Hydraulic Unit;;
1070849;2021-01-02 09:45:00;263;51.85;FT;"GHB";Hydraulic Unit;;
1070850;2021-01-02 10:00:00;263;53.48;FT;"GHB";Hydraulic Unit;;
1070851;2021-01-02 10:15:00;263;52.75;FT;"GHB";Hydraulic Unit;;
1070852;2021-01-02 10:30:00;263;53.04;FT;"GHB";Hydraulic Unit;;
1070853;2021-01-02 10:45:00;263;50.25;FT;"GHB";Hydraulic Unit;;
1070854;2021-01-02 11:00:00;263;54.21;FT;"GHB";Hydraulic Unit;;
1070855;2021-01-02 11:15:00;263;52.26;FT;"GHB";Hydraulic Unit;;
1070856;2021-01-02 11:30:00;263;53.51;FT;"GHB";Hydraulic Unit;;
1070857;2021-01-02 11:45:00;263;52.47;FT;"GHB";Hydraulic Unit;;
1070858;2021-01-02 12:00:00;263;53.89;FT;"GHB";Hydraulic Unit;;
1070859;2021-01-02 12:15:00;263;53.63;FT;"GHB";Hydraulic Unit;;
1070860;2021-01-02 12:30:00;263;52.88;FT;"GHB";Hydraulic Unit;;
1070861;2021-01-02 12:45:00;263;49.62;FT;"GHB";Hydraulic Unit;;
1070862;2021-01-02 13:00:00;263;53.22;FT;"GHB";Hydraulic Unit;;
1070863;2021-01-02 13:15:00;263;52.53;FT;"GHB";Hydraulic Unit;;
1070864;2021-01-02 13:30:00;263;51.43;FT;"GHB";Hydraulic Unit;;
1070865;2021-01-02 13:45:00;263;51.61;FT;"GHB";Hydraulic Unit;;
1070866;2021-01-02 14:00:00;263;52.64;FT;"GHB";Hydraulic Unit;;
1070867;2021-01-02 14:15:00;263;52.85;FT;"GHB";Hydraulic Unit;;
1070868;2021-01-02 14:30:00;263;51.94;FT;"GHB";Hydraulic Unit;;
1070869;2021-01-02 14:45:00;263;49.53;FT;"GHB";Hydraulic Unit;;
1070870;2021-01-02 15:00:00;263;54.15;FT;"GHB";Hydraulic Unit;;
1070871;2021-01-02 15:15:00;263;48.53;FT;"GHB";Hydraulic Unit;;
1070872;2021-01-02 15:30:00;263;54.65;FT;"GHB";Hydraulic Unit;;
1070873;2021-01-02 15:45:00;263;52.43;FT;"GHB";Hydraulic Unit;;
1070874;2021-01-02 16:00:00;263;50.9;FT;"GHB";Hydraulic Unit;;
1070875;2021-01-02 16:15:00;263;52.22;FT;"GHB";Hydraulic Unit;;
1070876;2021-01-02 16:30:00;263;54.45;FT;"GHB";Hydraulic Unit;;
1070877;2021-01-02 16:45:00;263;53.94;FT;"GHB";Hydraulic Unit;;
1070878;2021-01-02 17:00:00;263;52.11;FT;"GHB";Hydraulic Unit;;
1070879;2021-01-02 17:15:00;263;52.64;FT;"GHB";Hydraulic Unit;;
1070880;2021-01-02 17:30:00;263;52.75;FT;"GHB";Hydraulic Unit;;
1070881;2021-01-02 17:45:00;263;50.99;FT;"GHB";Hydraulic Unit;;
1070882;2021-01-02 18:00:00;263;52.47;FT;"GHB";Hydraulic Unit;;
1070883;2021-01-02 18:15:00;263;55.16;FT;"GHB";Hydraulic Unit;;
1070884;2021-01-02 18:30:00;263;51.62;FT;"GHB";Hydraulic Unit;;
1070885;2021-01-02 18:45:00;263;52.62;FT;"GHB";Hydraulic Unit;;
1070886;2021-01-02 19:00:00;263;51.84;FT;"GHB";Hydraulic Unit;;
1070887;2021-01-02 19:15:00;263;54.71;FT;"GHB";Hydraulic Unit;;
1070888;2021-01-02 19:30:00;263;51.4;FT;"GHB";Hydraulic Unit;;
1070889;2021-01-02 19:45:00;263;53.25;FT;"GHB";Hydraulic Unit;;
1070890;2021-01-02 20:00:00;263;51.26;FT;"GHB";Hydraulic Unit;;
1070891;2021-01-02 20:15:00;263;55.35;FT;"GHB";Hydraulic Unit;;
1070892;2021-01-02 20:30:00;263;52.4;FT;"GHB";Hydraulic Unit;;
1070893;2021-01-02 20:45:00;263;53.75;FT;"GHB";Hydraulic Unit;;
1070894;2021-01-02 21:00:00;263;55.02;FT;"GHB";Hydraulic Unit;;
1070895;2021-01-02 21:15:00;263;52.68;FT;"GHB";Hydraulic Unit;;
1070896;2021-01-02 21:30:00;263;51.19;FT;"GHB";Hydraulic Unit;;
1070897;2021-01-02 21:45:00;263;54.28;FT;"GHB";Hydraulic Unit;;
1070898;2021-01-02 22:00:00;263;49.12;FT;"GHB";Hydraulic Unit;;
1070899;2021-01-02 22:15:00;263;50.38;FT;"GHB";Hydraulic Unit;;
1070900;2021-01-02 22:30:00;263;50.77;FT;"GHB";Hydraulic Unit;;
1070901;2021-01-02 22:45:00;263;54.28;FT;"GHB";Hydraulic Unit;;
1070902;2021-01-02 23:00:00;263;52.07;FT;"GHB";Hydraulic Unit;;
1070903;2021-01-02 23:15:00;263;54.12;FT;"GHB";Hydraulic Unit;;
1070904;2021-01-02 23:30:00;263;55.13;FT;"GHB";Hydraulic Unit;;
1070905;2021-01-02 23:45:00;263;52.65;FT;"GHB";Hydraulic Unit;;
1070906;2021-01-03 00:00:00;263;53.66;FT;"GHB";Hydraulic Unit;;
1070907;2021-01-03 00:15:00;263;55.65;FT;"GHB";Hydraulic Unit;;
1070908;2021-01-03 00:30:00;263;47.35;FT;"GHB";Hydraulic Unit;;
1070909;2021-01-03 00:45:00;263;58.98;FT;"GHB";Hydraulic Unit;;
1070910;2021-01-03 01:00:00;263;54.68;FT;"GHB";Hydraulic Unit;;
1070911;2021-01-03 01:15:00;263;51;FT;"GHB";Hydraulic Unit;;
1070912;2021-01-03 01:30:00;263;52.09;FT;"GHB";Hydraulic Unit;;
1070913;2021-01-03 01:45:00;263;56.18;FT;"GHB";Hydraulic Unit;;
1070914;2021-01-03 02:00:00;263;53.35;FT;"GHB";Hydraulic Unit;;
1070915;2021-01-03 02:15:00;263;51.78;FT;"GHB";Hydraulic Unit;;
1070916;2021-01-03 02:30:00;263;54.3;FT;"GHB";Hydraulic Unit;;
1070917;2021-01-03 02:45:00;263;53.18;FT;"GHB";Hydraulic Unit;;
1070918;2021-01-03 03:00:00;263;51.33;FT;"GHB";Hydraulic Unit;;
1070919;2021-01-03 03:15:00;263;51.4;FT;"GHB";Hydraulic Unit;;
1070920;2021-01-03 03:30:00;263;55.68;FT;"GHB";Hydraulic Unit;;
1070921;2021-01-03 03:45:00;263;53.35;FT;"GHB";Hydraulic Unit;;
1070922;2021-01-03 04:00:00;263;51.56;FT;"GHB";Hydraulic Unit;;
1070923;2021-01-03 04:15:00;263;55.3;FT;"GHB";Hydraulic Unit;;
1070924;2021-01-03 04:30:00;263;53.5;FT;"GHB";Hydraulic Unit;;
1070925;2021-01-03 04:45:00;263;51.45;FT;"GHB";Hydraulic Unit;;
1070926;2021-01-03 05:00:00;263;51.98;FT;"GHB";Hydraulic Unit;;
1070927;2021-01-03 05:15:00;263;55.83;FT;"GHB";Hydraulic Unit;;
1070928;2021-01-03 05:30:00;263;52.46;FT;"GHB";Hydraulic Unit;;
1070929;2021-01-03 05:45:00;263;52.88;FT;"GHB";Hydraulic Unit;;
1070930;2021-01-03 06:00:00;263;54.31;FT;"GHB";Hydraulic Unit;;
1070931;2021-01-03 06:15:00;263;54.53;FT;"GHB";Hydraulic Unit;;
1070932;2021-01-03 06:30:00;263;56.05;FT;"GHB";Hydraulic Unit;;
1070933;2021-01-03 06:45:00;263;53.06;FT;"GHB";Hydraulic Unit;;
1070934;2021-01-03 07:00:00;263;52.53;FT;"GHB";Hydraulic Unit;;
1070935;2021-01-03 07:15:00;263;51.41;FT;"GHB";Hydraulic Unit;;
1070936;2021-01-03 07:30:00;263;54.03;FT;"GHB";Hydraulic Unit;;
1070937;2021-01-03 07:45:00;263;51.56;FT;"GHB";Hydraulic Unit;;
1070938;2021-01-03 08:00:00;263;55.02;FT;"GHB";Hydraulic Unit;;
1070939;2021-01-03 08:15:00;263;54.78;FT;"GHB";Hydraulic Unit;;
1070940;2021-01-03 08:30:00;263;52.79;FT;"GHB";Hydraulic Unit;;
1070941;2021-01-03 08:45:00;263;53.85;FT;"GHB";Hydraulic Unit;;
1070942;2021-01-03 09:00:00;263;52.46;FT;"GHB";Hydraulic Unit;;
1070943;2021-01-03 09:15:00;263;52.19;FT;"GHB";Hydraulic Unit;;
1070944;2021-01-03 09:30:00;263;56.66;FT;"GHB";Hydraulic Unit;;
1070945;2021-01-03 09:45:00;263;52.77;FT;"GHB";Hydraulic Unit;;
1070946;2021-01-03 10:00:00;263;56.85;FT;"GHB";Hydraulic Unit;;
1070947;2021-01-03 10:15:00;263;49.37;FT;"GHB";Hydraulic Unit;;
1070948;2021-01-03 10:30:00;263;54.59;FT;"GHB";Hydraulic Unit;;
1070949;2021-01-03 10:45:00;263;52.7;FT;"GHB";Hydraulic Unit;;
1070950;2021-01-03 11:00:00;263;52.88;FT;"GHB";Hydraulic Unit;;
1070951;2021-01-03 11:15:00;263;54.96;FT;"GHB";Hydraulic Unit;;
1070952;2021-01-03 11:30:00;263;53.33;FT;"GHB";Hydraulic Unit;;
1070953;2021-01-03 11:45:00;263;50.41;FT;"GHB";Hydraulic Unit;;
1070954;2021-01-03 12:00:00;263;54.29;FT;"GHB";Hydraulic Unit;;
1070955;2021-01-03 12:15:00;263;52.7;FT;"GHB";Hydraulic Unit;;
1070956;2021-01-03 12:30:00;263;53.88;FT;"GHB";Hydraulic Unit;;
1070957;2021-01-03 12:45:00;263;50.88;FT;"GHB";Hydraulic Unit;;
1070958;2021-01-03 13:00:00;263;51.99;FT;"GHB";Hydraulic Unit;;
1070959;2021-01-03 13:15:00;263;51.6;FT;"GHB";Hydraulic Unit;;
1070960;2021-01-03 13:30:00;263;52.66;FT;"GHB";Hydraulic Unit;;
1070961;2021-01-03 13:45:00;263;53.28;FT;"GHB";Hydraulic Unit;;
1070962;2021-01-03 14:00:00;263;53.26;FT;"GHB";Hydraulic Unit;;
1070963;2021-01-03 14:15:00;263;51.1;FT;"GHB";Hydraulic Unit;;
1070964;2021-01-03 14:30:00;263;53.55;FT;"GHB";Hydraulic Unit;;
1070965;2021-01-03 14:45:00;263;51.5;FT;"GHB";Hydraulic Unit;;
1070966;2021-01-03 15:00:00;263;53.42;FT;"GHB";Hydraulic Unit;;
1070967;2021-01-03 15:15:00;263;49.58;FT;"GHB";Hydraulic Unit;;
1070968;2021-01-03 15:30:00;263;51.62;FT;"GHB";Hydraulic Unit;;
1070969;2021-01-03 15:45:00;263;52.49;FT;"GHB";Hydraulic Unit;;
1070970;2021-01-03 16:00:00;263;51.16;FT;"GHB";Hydraulic Unit;;
1070971;2021-01-03 16:15:00;263;53.53;FT;"GHB";Hydraulic Unit;;
1070972;2021-01-03 16:30:00;263;52.46;FT;"GHB";Hydraulic Unit;;
1070973;2021-01-03 16:45:00;263;53.41;FT;"GHB";Hydraulic Unit;;
1070974;2021-01-03 17:00:00;263;52.38;FT;"GHB";Hydraulic Unit;;
1070975;2021-01-03 17:15:00;263;53.14;FT;"GHB";Hydraulic Unit;;
1070976;2021-01-03 17:30:00;263;54.88;FT;"GHB";Hydraulic Unit;;
1070977;2021-01-03 17:45:00;263;52.76;FT;"GHB";Hydraulic Unit;;
1070978;2021-01-03 18:00:00;263;52.44;FT;"GHB";Hydraulic Unit;;
1070979;2021-01-03 18:15:00;263;55.6;FT;"GHB";Hydraulic Unit;;
1070980;2021-01-03 18:30:00;263;56.5;FT;"GHB";Hydraulic Unit;;
1070981;2021-01-03 18:45:00;263;52.36;FT;"GHB";Hydraulic Unit;;
1070982;2021-01-03 19:00:00;263;54;FT;"GHB";Hydraulic Unit;;
1070983;2021-01-03 19:15:00;263;53.73;FT;"GHB";Hydraulic Unit;;
1070984;2021-01-03 19:30:00;263;52.15;FT;"GHB";Hydraulic Unit;;
1070985;2021-01-03 19:45:00;263;58.45;FT;"GHB";Hydraulic Unit;;
1070986;2021-01-03 20:00:00;263;51.92;FT;"GHB";Hydraulic Unit;;
1070987;2021-01-03 20:15:00;263;57.4;FT;"GHB";Hydraulic Unit;;
1070988;2021-01-03 20:30:00;263;50.87;FT;"GHB";Hydraulic Unit;;
1070989;2021-01-03 20:45:00;263;54.29;FT;"GHB";Hydraulic Unit;;
1070990;2021-01-03 21:00:00;263;54.72;FT;"GHB";Hydraulic Unit;;
1070991;2021-01-03 21:15:00;263;52.64;FT;"GHB";Hydraulic Unit;;
1070992;2021-01-03 21:30:00;263;55.41;FT;"GHB";Hydraulic Unit;;
1070993;2021-01-03 21:45:00;263;54.89;FT;"GHB";Hydraulic Unit;;
1070994;2021-01-03 22:00:00;263;46.53;FT;"GHB";Hydraulic Unit;;
1070995;2021-01-03 22:15:00;263;59.19;FT;"GHB";Hydraulic Unit;;
1070996;2021-01-03 22:30:00;263;50.2;FT;"GHB";Hydraulic Unit;;
1070997;2021-01-03 22:45:00;263;55.74;FT;"GHB";Hydraulic Unit;;
1070998;2021-01-03 23:00:00;263;50.75;FT;"GHB";Hydraulic Unit;;
1070999;2021-01-03 23:15:00;263;59.36;FT;"GHB";Hydraulic Unit;;
1071000;2021-01-03 23:30:00;263;48.81;FT;"GHB";Hydraulic Unit;;
1071001;2021-01-03 23:45:00;263;54.92;FT;"GHB";Hydraulic Unit;;
